# BEAST v1.8.2, r6687
# Generated Mon Aug 17 12:27:56 EEST 2015 [seed=1439803657804]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
1944000	-1588478.6436479383	-42.12634473814582	-1588436.5173032002	5.92370816714586	0.7286039315119401	4.7047141087453435	0.3618875389856865	0.12806766542042675	0.18148848158771036	0.3285563140061767	0.023530688054227162	1.490488346972488E-4	-1588436.5173032002	-44.83000399498806
1945000	-1588475.618023117	-42.170007870430936	-1588433.4480152465	5.6273215144594175	0.93970563388789	4.7047141087453435	0.3618875389856865	0.12806766542042675	0.18148848158771036	0.3285563140061767	0.006353828100871438	1.5997840044918083E-4	-1588433.4480152465	-44.473620381515445
1946000	-1588491.2174535268	-48.5180852669324	-1588442.6993682599	6.70579898590048	1.2883628404039857	4.7047141087453435	0.3618875389856865	0.12806766542042675	0.18148848158771036	0.3285563140061767	0.0018055798813148443	1.2860115966297126E-4	-1588442.6993682599	-51.17286577909616
1947000	-1588550.592091686	-106.60947541075578	-1588443.9826162753	26.24979669740399	3.81798938179854	4.7047141087453435	0.3618875389856865	0.12806766542042675	0.18148848158771036	0.3285563140061767	0.0018055798813148443	3.4238832872813E-5	-1588443.9826162753	-110.46153351354442
1948000	-1588545.0807528708	-106.47489619344273	-1588438.6058566773	24.63873485657321	5.045195085102514	4.7047141087453435	0.36245715177834414	0.12806766542042675	0.18148848158771036	0.327986701213519	0.0018055798813148443	3.523885790771888E-5	-1588438.6058566773	-109.58613451981685
1949000	-1588548.0534616103	-108.96875866745128	-1588439.084702943	26.93426614449514	5.252687774853246	4.7047141087453435	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0018055798813148443	3.270396331948839E-5	-1588439.084702943	-112.10125793692225
1950000	-1588495.7794277137	-62.490636302959835	-1588433.2887914109	8.530479327338146	2.052953420094731	4.7047141087453435	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0018055798813148443	1.0351138014510072E-4	-1588433.2887914109	-65.08942078751038
1951000	-1588513.4473975569	-75.58448643054243	-1588437.8629111263	12.098817875035097	2.3128840157050705	4.7047141087453435	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0018055798813148443	7.360205215695771E-5	-1588437.8629111263	-78.876122753587
1952000	-1588530.387190743	-93.85853427959263	-1588436.5286564634	17.993365008755173	2.524225007788064	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0018055798813148443	4.649735940704195E-5	-1588436.5286564634	-98.0550447987685
1953000	-1588519.3516063516	-79.58705733373418	-1588439.764549018	13.795409633891328	2.516223442407873	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0035079177535214	6.351231730960953E-5	-1588439.764549018	-83.10652637593016
1954000	-1588525.8176873794	-88.42076164108016	-1588437.3969257383	16.56776781866674	3.4219642120357068	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.008329763096459586	5.168833775252045E-5	-1588437.3969257383	-91.75210408986851
1955000	-1588547.2760163087	-104.94457784116106	-1588442.3314384676	24.07854345056073	3.7000280603724764	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.015032825080081394	3.57634666712893E-5	-1588442.3314384676	-108.80178864991329
1956000	-1588527.386303521	-92.40473781631093	-1588434.9815657046	17.912036369031707	3.278777297308895	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.015032825080081394	4.874327442527838E-5	-1588434.9815657046	-95.94030845053591
1957000	-1588543.4569950139	-104.10323915773303	-1588439.3537558562	23.161794523482403	4.6128223817528315	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.03243345077892612	3.749776668581928E-5	-1588439.3537558562	-107.30781861247313
1958000	-1588516.878678522	-78.53221824055309	-1588438.3464602814	13.62608002437008	2.247465032552181	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.03243345077892612	6.475349862369963E-5	-1588438.3464602814	-82.15925168324281
1959000	-1588511.6509067295	-69.01308082957094	-1588442.6378259	12.02604861705126	1.6658250976185975	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.042837974042680665	7.170256474490827E-5	-1588442.6378259	-72.87119499227444
1960000	-1588508.7492331539	-73.21904393450845	-1588435.5301892194	12.489253672788776	1.8105623971983043	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04260571272637897	7.046661310443368E-5	-1588435.5301892194	-76.99088663131992
1961000	-1588548.20981659	-116.2978151617536	-1588431.9120014282	31.655553610946615	5.85997410767658	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04260571272637897	2.769312969897464E-5	-1588431.9120014282	-119.3505509712425
1962000	-1588542.0987195012	-107.5590073851988	-1588434.539712116	25.701810905811563	4.732659652041191	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04260571272637897	3.354474490092681E-5	-1588434.539712116	-110.87334921179335
1963000	-1588527.9639686183	-85.33473491942489	-1588442.6292336988	15.06383392016402	2.95749186839862	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04260571272637897	5.679680611281443E-5	-1588442.6292336988	-88.70705127374599
1964000	-1588545.4629997609	-98.42196294635971	-1588447.0410368145	20.551140527385293	4.096947227376295	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.029195946597885866	4.1981964879591275E-5	-1588447.0410368145	-101.71520318099934
1965000	-1588515.1327023956	-82.80081530764893	-1588432.331887088	14.674067764037511	3.0850688559821533	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.029195946597885866	6.202257128717045E-5	-1588432.331887088	-85.91140906209996
1966000	-1588536.252208299	-100.67059643618674	-1588435.5816118629	22.50201561707807	4.78758476741332	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.010714395383235818	3.9741278422734295E-5	-1588435.5816118629	-103.71709050279297
1967000	-1588521.06799803	-82.68212421877608	-1588438.3858738113	16.070863731396873	2.8500546523376915	4.585518686807261	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.010714395383235818	5.601054279025372E-5	-1588438.3858738113	-86.22557162028653
1968000	-1588522.092925024	-88.60788380578956	-1588433.485041218	17.105655962598348	2.7666178108716655	4.919912607303604	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.005032347308271399	5.052415937478989E-5	-1588433.485041218	-92.35007151849481
1969000	-1588528.9564319083	-91.50626812836329	-1588437.45016378	17.84827002484174	3.5174837766903506	4.919912607303604	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.01596308865069125	4.860690100039845E-5	-1588437.45016378	-94.79405359713473
1970000	-1588504.36489985	-70.23323923366895	-1588434.1316606163	10.826559224757682	2.211471245643146	4.642712611675419	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.01596308865069125	8.080366702184202E-5	-1588434.1316606163	-73.35969689241047
1971000	-1588508.320102182	-71.56353234475097	-1588436.7565698372	11.10313084666472	1.6789725516754608	4.642712611675419	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.009576891903011519	7.992901101135657E-5	-1588436.7565698372	-75.18691076218546
1972000	-1588518.0919878318	-73.7454548354666	-1588444.3465329963	11.284795088981005	2.2270325985481074	4.642712611675419	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.0232800929871208	7.740760971285066E-5	-1588444.3465329963	-76.95438329572002
1973000	-1588532.011723004	-99.38213045271911	-1588432.6295925514	21.443662669085203	3.4826626457973457	5.000537002804931	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.01296465068964455	4.137793330680605E-5	-1588432.6295925514	-102.99587654320923
1974000	-1588497.228734798	-64.27448976341947	-1588432.9542450346	9.124068699807637	1.4461804345249372	5.000537002804931	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04102519796014854	9.480209302639485E-5	-1588432.9542450346	-67.49659181672152
1975000	-1588521.7823825846	-84.65789571409599	-1588437.1244868706	14.623255502632022	2.842236996788146	5.000537002804931	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04102519796014854	6.128248844125644E-5	-1588437.1244868706	-87.82545423397332
1976000	-1588516.4880971496	-81.49489324655156	-1588434.993203903	14.181380980062	2.5826223709183567	4.9825637780009036	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04102519796014854	6.321385529726791E-5	-1588434.993203903	-84.78686053985462
1977000	-1588507.007789446	-68.23091700483667	-1588438.7768724412	10.264700463938057	2.03242821335962	4.50002114707973	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04102519796014854	8.80535037299407E-5	-1588438.7768724412	-71.27164763423232
1978000	-1588506.131329842	-70.05287097624871	-1588436.0784588656	10.68643498114057	2.113905242789802	4.50002114707973	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.02259079378935542	8.062064859098865E-5	-1588436.0784588656	-73.29342607337139
1979000	-1588513.1994288198	-71.36603766464667	-1588441.833391155	11.418239171268445	1.58495595395331	4.609434049542427	0.3619315549719128	0.12806766542042675	0.18148848158771036	0.32851229801995036	0.04351185219742947	7.818295554264791E-5	-1588441.833391155	-75.07343701717238
1980000	-1588496.5929365316	-62.01295507536963	-1588434.5799814563	8.665588346050095	1.7292728675187778	4.609434049542427	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.04351185219742947	1.0031359937859768E-4	-1588434.5799814563	-64.92423872328504
1981000	-1588524.6489568413	-88.67253857486611	-1588435.9764182665	16.39433662541085	2.2473394328175997	4.609434049542427	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.04351185219742947	5.462480822685045E-5	-1588435.9764182665	-92.65669572173823
1982000	-1588522.2345056715	-85.54375172304408	-1588436.6907539484	15.26675108007033	2.3283568947978033	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.03549875204105305	5.720703772560164E-5	-1588436.6907539484	-89.32673619595313
1983000	-1588540.8646841913	-98.5845525843658	-1588442.2801316069	20.481366224909088	3.0733971940436597	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.03549875204105305	4.230064308718468E-5	-1588442.2801316069	-102.44471342086722
1984000	-1588568.7638793811	-115.89412024469925	-1588452.8697591363	29.85302035741998	5.422250214224537	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.045704550615792476	2.881539493455125E-5	-1588452.8697591363	-119.03450388805489
1985000	-1588572.727614558	-133.62977983424915	-1588439.0978347238	46.841237828197606	8.13398477277421	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.045704550615792476	1.8522392214122318E-5	-1588439.0978347238	-136.1821287852278
1986000	-1588567.936878067	-123.23233582048006	-1588444.7045422464	34.26491623525059	6.203725378856841	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.045704550615792476	2.4613669977008005E-5	-1588444.7045422464	-126.23255458795305
1987000	-1588523.95284687	-73.40030507550969	-1588450.5525417945	11.0307341052941	2.5900355933493318	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.04414346608015585	7.559354849796758E-5	-1588450.5525417945	-76.30315410128662
1988000	-1588537.0897892436	-103.91994263200279	-1588433.1698466116	23.847637703313378	4.19732071979371	4.785096963487835	0.3619315549719128	0.1282428201446306	0.1816167016640088	0.32820892321944806	0.025436809694196857	3.668930484960108E-5	-1588433.1698466116	-107.35451161608283
1989000	-1588519.951528447	-88.60855325926528	-1588431.3429751878	15.930192680955466	2.288525273854192	4.785096963487835	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.025436809694196857	5.6336422549522374E-5	-1588431.3429751878	-92.47745022564499
1990000	-1588478.950943723	-47.09881863202429	-1588431.852125091	6.601383062935243	1.0982755830796673	4.785096963487835	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.025436809694196857	1.3185631964820295E-4	-1588431.852125091	-49.79435835994696
1991000	-1588491.700465976	-55.105559828142326	-1588436.5949061478	7.737159970478751	1.4140831809508911	4.785096963487835	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.01665657898121124	1.1438321550979804E-4	-1588436.5949061478	-57.936071134271465
1992000	-1588494.0075008972	-66.50640284027638	-1588427.5010980568	10.030196635348226	1.578778527446058	4.9717988921606056	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.041012264704154255	8.68764485215177E-5	-1588427.5010980568	-69.84767307766238
1993000	-1588497.996230689	-69.21674947864365	-1588428.7794812105	10.69101734558762	1.8343669480067128	4.9717988921606056	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.041012264704154255	8.277064085269052E-5	-1588428.7794812105	-72.45526936065787
1994000	-1588511.5099937676	-81.11863733779492	-1588430.3913564298	13.870591027922579	2.953689652592335	4.696696785574053	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.051376134829997956	6.151136373983559E-5	-1588430.3913564298	-84.2634135996601
1995000	-1588487.92220677	-53.69540543289013	-1588434.226801337	7.176131807496983	1.3129603305912316	4.696696785574053	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.051376134829997956	1.1877610988473979E-4	-1588434.226801337	-56.46800877866342
1996000	-1588502.5775023624	-57.02229301620277	-1588445.555209346	7.937469904995999	1.2550434850227494	4.696696785574053	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.051376134829997956	1.1615635277219945E-4	-1588445.555209346	-59.9170839157182
1997000	-1588501.4836493859	-63.866291592440724	-1588437.6173577935	9.408791433872844	1.3466038505173785	4.696696785574053	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.051376134829997956	9.451690836709994E-5	-1588437.6173577935	-67.25692833625122
1998000	-1588506.3754184255	-64.54480854812505	-1588441.8306098774	9.167169517394452	1.4080755023286566	4.696696785574053	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.034792439687822106	9.547037286569334E-5	-1588441.8306098774	-67.88220980834946
1999000	-1588526.7011312246	-84.43996917411933	-1588442.2611620505	15.026878279460817	2.7243048122940055	4.921544072662461	0.3619315549719128	0.12779048731119633	0.1816167016640088	0.3286612560528823	0.034792439687822106	5.8084404382798157E-5	-1588442.2611620505	-87.84963053624163
